iso_code,continent,location,date,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,new_deaths_smoothed,total_cases_per_million,new_cases_per_million,new_cases_smoothed_per_million,total_deaths_per_million,new_deaths_per_million,new_deaths_smoothed_per_million,reproduction_rate,icu_patients,icu_patients_per_million,hosp_patients,hosp_patients_per_million,weekly_icu_admissions,weekly_icu_admissions_per_million,weekly_hosp_admissions,weekly_hosp_admissions_per_million,total_tests,new_tests,total_tests_per_thousand,new_tests_per_thousand,new_tests_smoothed,new_tests_smoothed_per_thousand,positive_rate,tests_per_case,tests_units,total_vaccinations,people_vaccinated,people_fully_vaccinated,total_boosters,new_vaccinations,new_vaccinations_smoothed,total_vaccinations_per_hundred,people_vaccinated_per_hundred,people_fully_vaccinated_per_hundred,total_boosters_per_hundred,new_vaccinations_smoothed_per_million,new_people_vaccinated_smoothed,new_people_vaccinated_smoothed_per_hundred,stringency_index,population_density,median_age,aged_65_older,aged_70_older,gdp_per_capita,extreme_poverty,cardiovasc_death_rate,diabetes_prevalence,female_smokers,male_smokers,handwashing_facilities,hospital_beds_per_thousand,life_expectancy,human_development_index,population,excess_mortality_cumulative_absolute,excess_mortality_cumulative,excess_mortality,excess_mortality_cumulative_per_million
BRA,South America,Brazil,2020-09-18,4501587.0,39731.0,30488.0,135945.0,828.0,767.286,21003.435,185.376,142.25,634.29,3.863,3.58,0.95,,,,,,,,,,,,,61722.0,0.288,,,tests performed,,,,,,,,,,,,,,69.91,25.04,33.5,8.552,5.06,14103.452,3.4,177.961,8.11,10.1,17.9,,2.2,75.88,0.765,214326223.0,,,,
BRA,South America,Brazil,2020-09-19,4531145.0,29558.0,30310.571,136626.0,681.0,755.0,21141.347,137.911,141.423,637.467,3.177,3.523,0.95,,,,,,,,,,,,,67934.0,0.317,,,tests performed,,,,,,,,,,,,,,69.91,25.04,33.5,8.552,5.06,14103.452,3.4,177.961,8.11,10.1,17.9,,2.2,75.88,0.765,214326223.0,,,,
BRA,South America,Brazil,2020-09-20,4546587.0,15442.0,30513.714,136977.0,351.0,747.286,21213.396,72.049,142.37,639.105,1.638,3.487,0.94,,,,,,,,,,,,,67142.0,0.313,,,tests performed,,,,,,,,,,,,,,69.91,25.04,33.5,8.552,5.06,14103.452,3.4,177.961,8.11,10.1,17.9,,2.2,75.88,0.765,214326223.0,,,,
BRA,South America,Brazil,2020-09-21,4564222.0,17635.0,30088.571,137443.0,466.0,748.429,21295.677,82.281,140.387,641.279,2.174,3.492,0.94,,,,,,,,,14457260.0,,67.454,,66351.0,0.31,,,tests performed,,,,,,,,,,,,,,69.91,25.04,33.5,8.552,5.06,14103.452,3.4,177.961,8.11,10.1,17.9,,2.2,75.88,0.765,214326223.0,,,,
BRA,South America,Brazil,2020-09-22,4599189.0,34967.0,30147.857,138237.0,794.0,707.286,21458.825,163.148,140.663,644.984,3.705,3.3,0.94,,,,,,,,,,,,,85639.0,0.4,,,tests performed,,,,,,,,,,,,,,69.91,25.04,33.5,8.552,5.06,14103.452,3.4,177.961,8.11,10.1,17.9,,2.2,75.88,0.765,214326223.0,,,,
BRA,South America,Brazil,2020-09-23,4631915.0,32726.0,29494.857,139169.0,932.0,703.0,21611.518,152.692,137.617,649.333,4.349,3.28,0.94,,,,,,,,,,,,,104926.0,0.49,,,tests performed,,,,,,,,,,,,,,67.13,25.04,33.5,8.552,5.06,14103.452,3.4,177.961,8.11,10.1,17.9,,2.2,75.88,0.765,214326223.0,,,,
BRA,South America,Brazil,2020-09-24,4663930.0,32015.0,28867.714,139964.0,795.0,692.429,21760.893,149.375,134.691,653.042,3.709,3.231,0.94,,,,,,,,,15096660.0,,70.438,,132819.0,0.62,,,tests performed,,,,,,,,,,,,,,67.13,25.04,33.5,8.552,5.06,14103.452,3.4,177.961,8.11,10.1,17.9,,2.2,75.88,0.765,214326223.0,,,,
BRA,South America,Brazil,2020-09-25,4696240.0,32310.0,27807.571,140786.0,822.0,691.571,21911.644,150.752,129.744,656.877,3.835,3.227,0.94,,,,,,,,,,,,,130413.0,0.608,,,tests performed,,,,,,,,,,,,,,67.13,25.04,33.5,8.552,5.06,14103.452,3.4,177.961,8.11,10.1,17.9,,2.2,75.88,0.765,214326223.0,,,,
BRA,South America,Brazil,2020-09-26,4720958.0,24718.0,27116.143,141508.0,722.0,697.429,22026.973,115.329,126.518,660.246,3.369,3.254,0.94,,,,,,,,,,,,,128008.0,0.597,,,tests performed,,,,,,,,,,,,,,67.13,25.04,33.5,8.552,5.06,14103.452,3.4,177.961,8.11,10.1,17.9,,2.2,75.88,0.765,214326223.0,,,,
BRA,South America,Brazil,2020-09-27,4734745.0,13787.0,26879.714,141847.0,339.0,695.714,22091.301,64.327,125.415,661.828,1.582,3.246,0.94,,,,,,,,,,,,,125603.0,0.586,,,tests performed,,,,,,,,,,,,,,67.13,25.04,33.5,8.552,5.06,14103.452,3.4,177.961,8.11,10.1,17.9,,2.2,75.88,0.765,214326223.0,,,,
BRA,South America,Brazil,2020-09-28,4751616.0,16871.0,26770.571,142238.0,391.0,685.0,22170.017,78.716,124.906,663.652,1.824,3.196,0.95,,,,,,,,,,,,,123197.0,0.575,,,tests performed,,,,,,,,,,,,,,67.13,25.04,33.5,8.552,5.06,14103.452,3.4,177.961,8.11,10.1,17.9,,2.2,75.88,0.765,214326223.0,,,,
BRA,South America,Brazil,2020-09-29,4784464.0,32848.0,26467.857,143096.0,858.0,694.143,22323.279,153.262,123.493,667.655,4.003,3.239,0.95,,,,,,,,,15375387.0,,71.738,,100713.0,0.47,,,tests performed,,,,,,,,,,,,,,67.13,25.04,33.5,8.552,5.06,14103.452,3.4,177.961,8.11,10.1,17.9,,2.2,75.88,0.765,214326223.0,,,,
BRA,South America,Brazil,2020-09-30,4817365.0,32901.0,26492.857,144078.0,982.0,701.286,22476.788,153.509,123.61,672.237,4.582,3.272,0.95,,,,,,,,,15412955.0,37568.0,71.914,0.175,75633.0,0.353,,,tests performed,,,,,,,,,,,,,,67.13,25.04,33.5,8.552,5.06,14103.452,3.4,177.961,8.11,10.1,17.9,,2.2,75.88,0.765,214326223.0,133818.4,12.97,14.14,624.36783575475
BRA,South America,Brazil,2020-10-01,4853148.0,35783.0,27031.143,144851.0,773.0,698.143,22643.743,166.956,126.121,675.844,3.607,3.257,0.95,,,,,,,,,,,,,59574.0,0.278,,,tests performed,,,,,,,,,,,,,,67.13,25.04,33.5,8.552,5.06,14103.452,3.4,177.961,8.11,10.1,17.9,,2.2,75.88,0.765,214326223.0,,,,
BRA,South America,Brazil,2020-10-02,4885966.0,32818.0,27103.714,145505.0,654.0,674.143,22796.865,153.122,126.46,678.895,3.051,3.145,0.95,,,,,,,,,,,,,65999.0,0.308,,,tests performed,,,,,,,,,,,,,,67.13,25.04,33.5,8.552,5.06,14103.452,3.4,177.961,8.11,10.1,17.9,,2.2,75.88,0.765,214326223.0,,,,
BRA,South America,Brazil,2020-10-03,4908974.0,23008.0,26859.429,146093.0,588.0,655.0,22904.216,107.35,125.32,681.638,2.743,3.056,0.94,,,,,,,,,15715116.0,,73.323,,72424.0,0.338,,,tests performed,,,,,,,,,,,,,,67.13,25.04,33.5,8.552,5.06,14103.452,3.4,177.961,8.11,10.1,17.9,,2.2,75.88,0.765,214326223.0,,,,
BRA,South America,Brazil,2020-10-04,4917689.0,8715.0,26134.857,146451.0,358.0,657.714,22944.878,40.662,121.94,683.309,1.67,3.069,0.94,,,,,,,,,,,,,73658.0,0.344,,,tests performed,,,,,,,,,,,,,,67.13,25.04,33.5,8.552,5.06,14103.452,3.4,177.961,8.11,10.1,17.9,,2.2,75.88,0.765,214326223.0,,,,
BRA,South America,Brazil,2020-10-05,4943742.0,26053.0,27446.571,146844.0,393.0,658.0,23066.436,121.558,128.06,685.142,1.834,3.07,0.95,,,,,,,,,,,,,74891.0,0.349,,,tests performed,,,,,,,,,,,,,,67.13,25.04,33.5,8.552,5.06,14103.452,3.4,177.961,8.11,10.1,17.9,,2.2,75.88,0.765,214326223.0,,,,
BRA,South America,Brazil,2020-10-06,4975268.0,31526.0,27257.714,147654.0,810.0,651.143,23213.529,147.094,127.179,688.922,3.779,3.038,0.94,,,,,,,,,,,,,76125.0,0.355,,,tests performed,,,,,,,,,,,,,,67.13,25.04,33.5,8.552,5.06,14103.452,3.4,177.961,8.11,10.1,17.9,,2.2,75.88,0.765,214326223.0,,,,
BRA,South America,Brazil,2020-10-07,5006206.0,30938.0,26977.286,148379.0,725.0,614.429,23357.879,144.35,125.87,692.304,3.383,2.867,0.93,,,,,,,,,,,,,79956.0,0.373,,,tests performed,,,,,,,,,,,,,,67.13,25.04,33.5,8.552,5.06,14103.452,3.4,177.961,8.11,10.1,17.9,,2.2,75.88,0.765,214326223.0,,,,
BRA,South America,Brazil,2020-10-08,5033036.0,26830.0,25698.286,149114.0,735.0,609.0,23483.062,125.183,119.903,695.734,3.429,2.841,0.93,,,,,,,,,16037030.0,,74.825,,74765.0,0.349,,,tests performed,,,,,,,,,,,,,,63.43,25.04,33.5,8.552,5.06,14103.452,3.4,177.961,8.11,10.1,17.9,,2.2,75.88,0.765,214326223.0,,,,
BRA,South America,Brazil,2020-10-09,5060769.0,27733.0,24971.857,149768.0,654.0,609.0,23612.458,129.396,116.513,698.785,3.051,2.841,0.93,,,,,,,,,,,,,112883.0,0.527,,,tests performed,,,,,,,,,,,,,,63.43,25.04,33.5,8.552,5.06,14103.452,3.4,177.961,8.11,10.1,17.9,,2.2,75.88,0.765,214326223.0,,,,
BRA,South America,Brazil,2020-10-10,5084513.0,23744.0,25077.0,150302.0,534.0,601.286,23723.243,110.784,117.004,701.277,2.492,2.805,0.93,,,,,,,,,16772127.0,,78.255,,151002.0,0.705,,,tests performed,,,,,,,,,,,,,,63.43,25.04,33.5,8.552,5.06,14103.452,3.4,177.961,8.11,10.1,17.9,,2.2,75.88,0.765,214326223.0,,,,
BRA,South America,Brazil,2020-10-11,5096704.0,12191.0,25573.571,150580.0,278.0,589.857,23780.123,56.881,119.321,702.574,1.297,2.752,0.93,,,,,,,,,,,,,158314.0,0.739,,,tests performed,,,,,,,,,,,,,,63.43,25.04,33.5,8.552,5.06,14103.452,3.4,177.961,8.11,10.1,17.9,,2.2,75.88,0.765,214326223.0,,,,
BRA,South America,Brazil,2020-10-12,5105340.0,8636.0,23085.429,150774.0,194.0,561.429,23820.417,40.294,107.712,703.479,0.905,2.62,0.92,,,,,,,,,,,,,165627.0,0.773,,,tests performed,,,,,,,,,,,,,,63.43,25.04,33.5,8.552,5.06,14103.452,3.4,177.961,8.11,10.1,17.9,,2.2,75.88,0.765,214326223.0,,,,
BRA,South America,Brazil,2020-10-13,5118699.0,13359.0,20490.143,151152.0,378.0,499.714,23882.747,62.33,95.603,705.243,1.764,2.332,0.93,,,,,,,,,,,,,172939.0,0.807,,,tests performed,,,,,,,,,,,,,,63.43,25.04,33.5,8.552,5.06,14103.452,3.4,177.961,8.11,10.1,17.9,,2.2,75.88,0.765,214326223.0,,,,
BRA,South America,Brazil,2020-10-14,5146543.0,27844.0,20048.143,151884.0,732.0,500.714,24012.661,129.914,93.54,708.658,3.415,2.336,0.94,,,,,,,,,,,,,180252.0,0.841,,,tests performed,,,,,,,,,,,,,,63.43,25.04,33.5,8.552,5.06,14103.452,3.4,177.961,8.11,10.1,17.9,,2.2,75.88,0.765,214326223.0,,,,
BRA,South America,Brazil,2020-10-15,5176969.0,30426.0,20561.857,152698.0,814.0,512.0,24154.622,141.961,95.937,712.456,3.798,2.389,0.95,,,,,,,,,,,,,187564.0,0.875,,,tests performed,,,,,,,,,,,,,,63.43,25.04,33.5,8.552,5.06,14103.452,3.4,177.961,8.11,10.1,17.9,,2.2,75.88,0.765,214326223.0,,,,
BRA,South America,Brazil,2020-10-16,5205565.0,28596.0,20685.143,153341.0,643.0,510.429,24288.045,133.423,96.512,715.456,3.0,2.382,0.96,,,,,,,,,,,,,151567.0,0.707,,,tests performed,,,,,,,,,,,,,,63.43,25.04,33.5,8.552,5.06,14103.452,3.4,177.961,8.11,10.1,17.9,,2.2,75.88,0.765,214326223.0,,,,
BRA,South America,Brazil,2020-10-17,5226341.0,20776.0,20261.143,153756.0,415.0,493.429,24384.982,96.936,94.534,717.392,1.936,2.302,0.96,,,,,,,,,,,,,115570.0,0.539,,,tests performed,,,,,,,,,,,,,,63.43,25.04,33.5,8.552,5.06,14103.452,3.4,177.961,8.11,10.1,17.9,,2.2,75.88,0.765,214326223.0,,,,
BRA,South America,Brazil,2020-10-18,5238392.0,12051.0,20241.143,153991.0,235.0,487.286,24441.209,56.227,94.441,718.489,1.096,2.274,0.97,,,,,,,,,,,,,115570.0,0.539,,,tests performed,,,,,,,,,,,,,,63.43,25.04,33.5,8.552,5.06,14103.452,3.4,177.961,8.11,10.1,17.9,,2.2,75.88,0.765,214326223.0,,,,
BRA,South America,Brazil,2020-10-19,5254971.0,16579.0,21375.857,154317.0,326.0,506.143,24518.563,77.354,99.735,720.01,1.521,2.362,0.97,,,,,,,,,,,,,115570.0,0.539,,,tests performed,,,,,,,,,,,,,,63.43,25.04,33.5,8.552,5.06,14103.452,3.4,177.961,8.11,10.1,17.9,,2.2,75.88,0.765,214326223.0,,,,
BRA,South America,Brazil,2020-10-20,5278737.0,23766.0,22862.571,154965.0,648.0,544.714,24629.45,110.887,106.672,723.033,3.023,2.542,0.97,,,,,,,,,,,,,115570.0,0.539,,,tests performed,,,,,,,,,,,,,,63.43,25.04,33.5,8.552,5.06,14103.452,3.4,177.961,8.11,10.1,17.9,,2.2,75.88,0.765,214326223.0,,,,
BRA,South America,Brazil,2020-10-21,5304593.0,25856.0,22578.571,155536.0,571.0,521.714,24750.089,120.639,105.347,725.697,2.664,2.434,0.98,,,,,,,,,,,,,115570.0,0.539,,,tests performed,,,,,,,,,,,,,,63.43,25.04,33.5,8.552,5.06,14103.452,3.4,177.961,8.11,10.1,17.9,,2.2,75.88,0.765,214326223.0,,,,
BRA,South America,Brazil,2020-10-22,5329357.0,24764.0,21769.714,156041.0,505.0,477.571,24865.632,115.543,101.573,728.054,2.356,2.228,0.98,,,,,,,,,,,,,115570.0,0.539,,,tests performed,,,,,,,,,,,,,,63.43,25.04,33.5,8.552,5.06,14103.452,3.4,177.961,8.11,10.1,17.9,,2.2,75.88,0.765,214326223.0,,,,
BRA,South America,Brazil,2020-10-23,5359358.0,30001.0,21970.429,156604.0,563.0,466.143,25005.61,139.978,102.509,730.681,2.627,2.175,0.99,,,,,,,,,,,,,115570.0,0.539,,,tests performed,,,,,,,,,,,,,,57.87,25.04,33.5,8.552,5.06,14103.452,3.4,177.961,8.11,10.1,17.9,,2.2,75.88,0.765,214326223.0,,,,
BRA,South America,Brazil,2020-10-24,5384342.0,24984.0,22571.571,156991.0,387.0,462.143,25122.18,116.57,105.314,732.486,1.806,2.156,0.99,,,,,,,,,,,,,115570.0,0.539,,,tests performed,,,,,,,,,,,,,,57.87,25.04,33.5,8.552,5.06,14103.452,3.4,177.961,8.11,10.1,17.9,,2.2,75.88,0.765,214326223.0,,,,
BRA,South America,Brazil,2020-10-25,5396596.0,12254.0,22600.571,157224.0,233.0,461.857,25179.355,57.175,105.449,733.573,1.087,2.155,0.99,,,,,,,,,,,,,115570.0,0.539,,,tests performed,,,,,,,,,,,,,,57.87,25.04,33.5,8.552,5.06,14103.452,3.4,177.961,8.11,10.1,17.9,,2.2,75.88,0.765,214326223.0,,,,
BRA,South America,Brazil,2020-10-26,5415207.0,18611.0,22890.857,157526.0,302.0,458.429,25266.19,86.835,106.804,734.982,1.409,2.139,0.99,,,,,,,,,,,,,115570.0,0.539,,,tests performed,,,,,,,,,,,,,,57.87,25.04,33.5,8.552,5.06,14103.452,3.4,177.961,8.11,10.1,17.9,,2.2,75.88,0.765,214326223.0,,,,
BRA,South America,Brazil,2020-10-27,5445189.0,29982.0,23778.857,158052.0,526.0,441.0,25406.079,139.89,110.947,737.437,2.454,2.058,0.99,,,,,,,,,18736824.0,,87.422,,115570.0,0.539,,,tests performed,,,,,,,,,,,,,,57.87,25.04,33.5,8.552,5.06,14103.452,3.4,177.961,8.11,10.1,17.9,,2.2,75.88,0.765,214326223.0,,,,
BRA,South America,Brazil,2020-10-28,5473540.0,28351.0,24135.286,158556.0,504.0,431.429,25538.359,132.28,112.61,739.788,2.352,2.013,0.98,,,,,,,,,18816082.0,79258.0,87.792,0.37,110383.0,0.515,,,tests performed,,,,,,,,,,,,,,57.87,25.04,33.5,8.552,5.06,14103.452,3.4,177.961,8.11,10.1,17.9,,2.2,75.88,0.765,214326223.0,,,,
BRA,South America,Brazil,2020-10-29,5500240.0,26700.0,24411.857,159107.0,551.0,438.0,25662.935,124.576,113.9,742.359,2.571,2.044,0.98,,,,,,,,,18845636.0,29554.0,87.93,0.138,98095.0,0.458,,,tests performed,,,,,,,,,,,,,,57.87,25.04,33.5,8.552,5.06,14103.452,3.4,177.961,8.11,10.1,17.9,,2.2,75.88,0.765,214326223.0,,,,
BRA,South America,Brazil,2020-10-30,5524593.0,24353.0,23605.0,159680.0,573.0,439.429,25776.561,113.626,110.136,745.032,2.673,2.05,0.97,,,,,,,,,18894312.0,48676.0,88.157,0.227,88539.0,0.413,,,tests performed,,,,,,,,,,,,,,57.87,25.04,33.5,8.552,5.06,14103.452,3.4,177.961,8.11,10.1,17.9,,2.2,75.88,0.765,214326223.0,,,,
BRA,South America,Brazil,2020-10-31,5537763.0,13170.0,21917.286,159972.0,292.0,425.857,25838.01,61.448,102.261,746.395,1.362,1.987,0.97,,,,,,,,,21374279.0,2479967.0,99.728,11.571,426309.0,1.989,,,tests performed,,,,,,,,,,,,,,57.87,25.04,33.5,8.552,5.06,14103.452,3.4,177.961,8.11,10.1,17.9,,2.2,75.88,0.765,214326223.0,149942.0,13.1,14.31,699.597081034737
BRA,South America,Brazil,2020-11-01,5547951.0,10188.0,21622.143,160175.0,203.0,421.571,25885.545,47.535,100.884,747.342,0.947,1.967,0.98,,,,,,,,,21406521.0,32242.0,99.878,0.15,414405.0,1.934,,,tests performed,,,,,,,,,,,,,,57.87,25.04,33.5,8.552,5.06,14103.452,3.4,177.961,8.11,10.1,17.9,,2.2,75.88,0.765,214326223.0,,,,
BRA,South America,Brazil,2020-11-02,5556200.0,8249.0,20141.857,160340.0,165.0,402.0,25924.033,38.488,93.978,748.112,0.77,1.876,0.98,,,,,,,,,21426648.0,20127.0,99.972,0.094,400771.0,1.87,,,tests performed,,,,,,,,,,,,,,57.87,25.04,33.5,8.552,5.06,14103.452,3.4,177.961,8.11,10.1,17.9,,2.2,75.88,0.765,214326223.0,,,,
BRA,South America,Brazil,2020-11-03,5570782.0,14582.0,17941.857,160628.0,288.0,368.0,25992.069,68.036,83.713,749.456,1.344,1.717,0.99,,,,,,,,,21455397.0,28749.0,100.106,0.134,388368.0,1.812,,,tests performed,,,,,,,,,,,,,,57.87,25.04,33.5,8.552,5.06,14103.452,3.4,177.961,8.11,10.1,17.9,,2.2,75.88,0.765,214326223.0,,,,
BRA,South America,Brazil,2020-11-04,5594098.0,23316.0,17222.571,161246.0,618.0,384.286,26100.857,108.787,80.357,752.339,2.883,1.793,1.01,,,,,,,,,21518065.0,62668.0,100.399,0.292,385998.0,1.801,,,tests performed,,,,,,,,,,,,,,57.87,25.04,33.5,8.552,5.06,14103.452,3.4,177.961,8.11,10.1,17.9,,2.2,75.88,0.765,214326223.0,,,,
BRA,South America,Brazil,2020-11-05,5617943.0,23845.0,16814.714,161849.0,603.0,391.714,26212.112,111.256,78.454,755.153,2.813,1.828,1.03,,,,,,,,,21635781.0,117716.0,100.948,0.549,398592.0,1.86,,,tests performed,,,,,,,,,,,,,,57.87,25.04,33.5,8.552,5.06,14103.452,3.4,177.961,8.11,10.1,17.9,,2.2,75.88,0.765,214326223.0,,,,
BRA,South America,Brazil,2020-11-06,5638143.0,20200.0,16221.429,162120.0,271.0,348.571,26306.361,94.249,75.686,756.417,1.264,1.626,1.04,,,,,,,,,21682101.0,46320.0,101.164,0.216,398256.0,1.858,,,tests performed,,,,,,,,,,,,,,57.87,25.04,33.5,8.552,5.06,14103.452,3.4,177.961,8.11,10.1,17.9,,2.2,75.88,0.765,214326223.0,,,,
BRA,South America,Brazil,2020-11-07,5655887.0,17744.0,16874.857,162348.0,228.0,339.429,26389.151,82.79,78.734,757.481,1.064,1.584,1.07,,,,,,,,,21744150.0,62049.0,101.454,0.29,52839.0,0.247,,,tests performed,,,,,,,,,,,,,,57.87,25.04,33.5,8.552,5.06,14103.452,3.4,177.961,8.11,10.1,17.9,,2.2,75.88,0.765,214326223.0,,,,
BRA,South America,Brazil,2020-11-08,5666389.0,10502.0,16919.714,162538.0,190.0,337.571,26438.151,49.0,78.944,758.367,0.886,1.575,1.09,,,,,,,,,21766350.0,22200.0,101.557,0.104,51404.0,0.24,,,tests performed,,,,,,,,,,,,,,57.87,25.04,33.5,8.552,5.06,14103.452,3.4,177.961,8.11,10.1,17.9,,2.2,75.88,0.765,214326223.0,,,,
BRA,South America,Brazil,2020-11-09,5679803.0,13414.0,17657.571,162724.0,186.0,340.571,26500.738,62.587,82.386,759.235,0.868,1.589,1.11,,,,,,,,,21811819.0,45469.0,101.769,0.212,55024.0,0.257,,,tests performed,,,,,,,,,,,,,,57.87,25.04,33.5,8.552,5.06,14103.452,3.4,177.961,8.11,10.1,17.9,,2.2,75.88,0.765,214326223.0,,,,
BRA,South America,Brazil,2020-11-10,5726227.0,46424.0,22206.429,162922.0,198.0,327.714,26717.342,216.604,103.61,760.159,0.924,1.529,1.13,,,,,,,,,21878411.0,66592.0,102.08,0.311,60431.0,0.282,,,tests performed,,,,,,,,,,,,,,54.17,25.04,33.5,8.552,5.06,14103.452,3.4,177.961,8.11,10.1,17.9,,2.2,75.88,0.765,214326223.0,,,,
BRA,South America,Brazil,2020-11-11,5752474.0,26247.0,22625.143,163496.0,574.0,321.429,26839.805,122.463,105.564,762.837,2.678,1.5,1.13,,,,,,,,,21908724.0,30313.0,102.221,0.141,55808.0,0.26,,,tests performed,,,,,,,,,,,,,,54.17,25.04,33.5,8.552,5.06,14103.452,3.4,177.961,8.11,10.1,17.9,,2.2,75.88,0.765,214326223.0,,,,
BRA,South America,Brazil,2020-11-12,5786393.0,33919.0,24064.286,164429.0,933.0,368.571,26998.064,158.259,112.279,767.19,4.353,1.72,1.14,,,,,,,,,22008774.0,100050.0,102.688,0.467,53285.0,0.249,,,tests performed,,,,,,,,,,,,,,54.17,25.04,33.5,8.552,5.06,14103.452,3.4,177.961,8.11,10.1,17.9,,2.2,75.88,0.765,214326223.0,,,,
BRA,South America,Brazil,2020-11-13,5825111.0,38718.0,26709.714,165005.0,576.0,412.143,27178.713,180.65,124.622,769.878,2.687,1.923,1.14,,,,,,,,,22084995.0,76221.0,103.044,0.356,57556.0,0.269,,,tests performed,,,,,,,,,,,,,,54.17,25.04,33.5,8.552,5.06,14103.452,3.4,177.961,8.11,10.1,17.9,,2.2,75.88,0.765,214326223.0,,,,
BRA,South America,Brazil,2020-11-14,5851389.0,26278.0,27928.857,165739.0,734.0,484.429,27301.321,122.607,130.31,773.302,3.425,2.26,1.14,,,,,,,,,22089038.0,4043.0,103.063,0.019,49270.0,0.23,,,tests performed,,,,,,,,,,,,,,54.17,25.04,33.5,8.552,5.06,14103.452,3.4,177.961,8.11,10.1,17.9,,2.2,75.88,0.765,214326223.0,,,,
BRA,South America,Brazil,2020-11-15,5865295.0,13906.0,28415.143,165879.0,140.0,477.286,27366.203,64.882,132.579,773.956,0.653,2.227,1.14,,,,,,,,,,,,,55721.0,0.26,,,tests performed,,,,,,,,,,,,,,54.17,25.04,33.5,8.552,5.06,14103.452,3.4,177.961,8.11,10.1,17.9,,2.2,75.88,0.765,214326223.0,,,,
BRA,South America,Brazil,2020-11-16,5881039.0,15744.0,28748.0,166136.0,257.0,487.429,27439.661,73.458,134.132,775.155,1.199,2.274,1.14,,,,,,,,,22223755.0,,103.691,,58848.0,0.275,,,tests performed,,,,,,,,,,,,,,54.17,25.04,33.5,8.552,5.06,14103.452,3.4,177.961,8.11,10.1,17.9,,2.2,75.88,0.765,214326223.0,,,,
BRA,South America,Brazil,2020-11-17,5916529.0,35490.0,27186.0,166814.0,678.0,556.0,27605.25,165.589,126.844,778.318,3.163,2.594,1.14,,,,,,,,,22274567.0,50812.0,103.928,0.237,56594.0,0.264,,,tests performed,,,,,,,,,,,,,,54.17,25.04,33.5,8.552,5.06,14103.452,3.4,177.961,8.11,10.1,17.9,,2.2,75.88,0.765,214326223.0,,,,
BRA,South America,Brazil,2020-11-18,5951281.0,34752.0,28401.0,167568.0,754.0,581.714,27767.395,162.145,132.513,781.836,3.518,2.714,1.14,,,,,,,,,22357626.0,83059.0,104.316,0.388,64129.0,0.299,,,tests performed,,,,,,,,,,,,,,54.17,25.04,33.5,8.552,5.06,14103.452,3.4,177.961,8.11,10.1,17.9,,2.2,75.88,0.765,214326223.0,,,,
BRA,South America,Brazil,2020-11-19,5987143.0,35862.0,28678.571,168218.0,650.0,541.286,27934.72,167.324,133.808,784.869,3.033,2.526,1.14,,,,,,,,,22420323.0,62697.0,104.608,0.293,58793.0,0.274,,,tests performed,,,,,,,,,,,,,,54.17,25.04,33.5,8.552,5.06,14103.452,3.4,177.961,8.11,10.1,17.9,,2.2,75.88,0.765,214326223.0,,,,
BRA,South America,Brazil,2020-11-20,6025913.0,38770.0,28686.0,168731.0,513.0,532.286,28115.612,180.892,133.843,787.263,2.394,2.484,1.14,,,,,,,,,22503688.0,83365.0,104.997,0.389,59813.0,0.279,,,tests performed,,,,,,,,,,,,,,54.17,25.04,33.5,8.552,5.06,14103.452,3.4,177.961,8.11,10.1,17.9,,2.2,75.88,0.765,214326223.0,,,,
BRA,South America,Brazil,2020-11-21,6056135.0,30222.0,29249.429,169088.0,357.0,478.429,28256.622,141.009,136.472,788.928,1.666,2.232,1.14,,,,,,,,,22528947.0,25259.0,105.115,0.118,62844.0,0.293,,,tests performed,,,,,,,,,,,,,,54.17,25.04,33.5,8.552,5.06,14103.452,3.4,177.961,8.11,10.1,17.9,,2.2,75.88,0.765,214326223.0,,,,
BRA,South America,Brazil,2020-11-22,6074061.0,17926.0,29823.714,169266.0,178.0,483.857,28340.261,83.639,139.151,789.759,0.831,2.258,1.14,,,,,,,,,22564250.0,35303.0,105.28,0.165,58265.0,0.272,,,tests performed,,,,,,,,,,,,,,54.17,25.04,33.5,8.552,5.06,14103.452,3.4,177.961,8.11,10.1,17.9,,2.2,75.88,0.765,214326223.0,,,,
BRA,South America,Brazil,2020-11-23,6092219.0,18158.0,30168.571,169621.0,355.0,497.857,28424.982,84.721,140.76,791.415,1.656,2.323,1.14,,,,,,,,,22634876.0,70626.0,105.609,0.33,58732.0,0.274,,,tests performed,,,,,,,,,,,,,,54.17,25.04,33.5,8.552,5.06,14103.452,3.4,177.961,8.11,10.1,17.9,,2.2,75.88,0.765,214326223.0,,,,
BRA,South America,Brazil,2020-11-24,6126752.0,34533.0,30031.857,170248.0,627.0,490.571,28586.105,161.124,140.122,794.341,2.925,2.289,1.14,,,,,,,,,22711485.0,76609.0,105.967,0.357,62417.0,0.291,,,tests performed,,,,,,,,,,,,,,54.17,25.04,33.5,8.552,5.06,14103.452,3.4,177.961,8.11,10.1,17.9,,2.2,75.88,0.765,214326223.0,,,,
BRA,South America,Brazil,2020-11-25,6171380.0,44628.0,31442.714,170871.0,623.0,471.857,28794.33,208.225,146.705,797.247,2.907,2.202,1.15,,,,,,,,,22780858.0,69373.0,106.291,0.324,60462.0,0.282,,,tests performed,,,,,,,,,,,,,,57.87,25.04,33.5,8.552,5.06,14103.452,3.4,177.961,8.11,10.1,17.9,,2.2,75.88,0.765,214326223.0,,,,
